"review_name","review_stars","review_comment"
"Kindle Customer","1.0 out of 5 stars","After one washing, the shirts shrunk so much, I can hardly put them on. After getting them on they are like a straight jacket. This is the worst product I have ever bought."
"AJC","1.0 out of 5 stars","The ones I received are counterfeit/knockoff. They have a tag with the logo, but ComfortSoft tees don’t come with tags.
They are also very, very thin and not comfortable at all."
"modex","1.0 out of 5 stars","Not soft at all when compared to the comfortsoft tees I get at the local wal mart."
"Hutch","1.0 out of 5 stars","They were not a thin T-shirt you would find at Walmart . They are big thick long sleeve things ."
"JEEP_GUY","1.0 out of 5 stars","One wash and they shrunk."
"Sarah Moore","1.0 out of 5 stars","I ordered royal blue which is supposed to be a bright blue. The shirts I received were more of a muted grey blue. Big disappointment. Nothing like the color shown."
"Amanda Andres","1.0 out of 5 stars","Not happy at all. My shirts came today and one of them had some fake work badge stuck to it and the shirt had a huge rip in it."
"Shak","1.0 out of 5 stars","I do not like to be mislead ."
"Nik Foreman","1.0 out of 5 stars","Not ComfortSoft, not even really cotton. These are terribly scratchy shirts, of very poor quality. Don't buy these shirts."
"Jedah Kalm","1.0 out of 5 stars","Do not buy these shirts. No Hanes product have tags and these have ""tear away tags"".
Material is rough, not soft like Hanes. Nowhere on the shirts does it even say Hanes, just the Hanes logo on the afformentioned tags. Absolute junk. Just glad Amazon has amazingly easy returns."
"Paulpaul","1.0 out of 5 stars","The neck opening was stretched and very loose on this shirt when it arrived. Why would anyone want a stretched neck!"
"maria nava","1.0 out of 5 stars","They’re not pink, do they look pink to anybody?"
"A guy","1.0 out of 5 stars","VERY POOR QUALITY! Rough as cardboard, with tags, elasticity of neck was more worn and color more faded than the worn out shirts I wanted to replace. Not even sure if these were real Hanes. I washed, I inspected, straight, I put immediately into the trash can"
"manny moreira","1.0 out of 5 stars","no"
"Mike","1.0 out of 5 stars","Not Hanes comfortsoft. Product seems to be from the secondary market. Looks like an easily removable fake Hanes tag on top. Not the product that was described in this description."
"Dana Pitta","1.0 out of 5 stars","These were not the tagless comfort soft"
"R. Fleck","1.0 out of 5 stars","These are terrible. My xl shirts shrunk so much after the first wash on cold I couldn't even put them on and had to toss them. They also weren't comfort soft at all. Rip off."
"Lyn G Muñoz-Robledo","1.0 out of 5 stars","This is a FAKE product!"
"Amazon Customer","1.0 out of 5 stars","The shirts that came do not fit comfortably like the ones you buy at the store. Also, they’re not light or even mid-weight, they are heavyweight. Virtually useless, other then having something to donate to goodwill."
"R a.","1.0 out of 5 stars","Product did not come in a package. These are not like any Hanes shirts I own. It will cost too much to return. Not sure if a charity would even want these. Probably will throw them out."
"Bryan K","1.0 out of 5 stars","These shirts are not soft at all. They are hard and scratchy like paper mache. They chafe sensitive areas of my chest and body. I hate these shirts."
"Jeremy","1.0 out of 5 stars","Poor shirt quality, the fit is too small, and they aren’t soft. They are knock off Hanes. Do not buy, go to target"
"debo","1.0 out of 5 stars","I get clothes shrink. I order one size over for that reason. These shirts shrink way too far, I cant even wear them now."
"Kiley","1.0 out of 5 stars","The color was wayyyy off more like hunter green"
"Jose Ceravolo","1.0 out of 5 stars","The shirt is too short.
If you're over 5' tall, avoid it."
"VCobb","1.0 out of 5 stars","Not ""ComfortSoft"" at all. These are rough as hell. Also bulky, making for terrible undershirts. Hanes is total crap these days."
"Amazon Customer","1.0 out of 5 stars","These might be knock offs. Material is very thin, seams poorly stiches. Shirts are very short. The Haines tag has no other information on it other than the word Haines. I have purchased these in the past and was very disapoined with this order."
"Tyler","1.0 out of 5 stars","The neck of the shirt was so wide it looked like I had a jail house jump suit on!!"
"Austin Shugart","1.0 out of 5 stars","Color is completely different from picture. I received 2 black and 2 off-white shirts. Also they have tags when the description list them as tagless. They will make good undershirts"
"D. Peterson","1.0 out of 5 stars","The left sleeve on the first shirt I pulled from the package wasnt stitched, resulting in a hole. So before I even washed them one was already garbage.
The material is quite thin, even for an undershirt."
"volksjager","1.0 out of 5 stars","thin and scratchy, nowhere near are good as the Kirkland ones i can no longer find"
"MP","1.0 out of 5 stars","Came with itchy stitched-on tags on the neck area. After years of being in this business, looks like Hanes still has something to learn."
"M. L.","1.0 out of 5 stars","If you want a torso exfoliation above the navel, go for it. Otherwise:
Terrible. Do not believe good reviews.
Shrunk more than an inch. So scratchy I can’t wear them. Rip off."
"Dariush","1.0 out of 5 stars","Very rough fabric against skin. Maybe more for cold weather."
"J.Pargiter","1.0 out of 5 stars","Sleeve came unstitched on one after just one wash in a front loading washer (so no agitator). Complete garbage. Back to buying Comfort Colors."
"Karl","1.0 out of 5 stars","Not as advertised. First off they came with TAGS when it was suppose to be tagless and 2nd it doesnt even say Hanes Men's ComfortSoft T-Shirt on it only shirt size and made in haiti and 3rd it doesnt feel like a hanes shirt more like a AAA shirt. When I compare it to my other hanes shirts theyre nothing a like. Horrible!"
"301@","1.0 out of 5 stars","My description in just one word is disappointing. I ordered X-Large but fit like XX-Large and, the color suppose to be navy blue but it's more like king blue color. And the material it's rough like cardboard box."
"Kindle Customer","1.0 out of 5 stars","when I received the shirts the first thing I did was wash them in cold water. They now are at least two sizes smaller. I have tee shirts from a different brand and they fit fine. The Hanes shirts are now in the trash."
"Caitlyn","1.0 out of 5 stars","Not sure if these are preshrunk. But definitely too small and fabric is super thin. Not happy with this purchase at all."
"Skydreams","1.0 out of 5 stars","Not very breathable. They feel very hot when worn and makes you sweat. Go with something 100% cotton."
"Thomas L.","1.0 out of 5 stars","The product was a pathetic excuse for a bad knock off. Even in the photos shown it says tagless, while another photo shows tags. Tags were cheaply sewn in and the fabric was cheap."
"Juan Baca","1.0 out of 5 stars","Before you buy, this product will shrink 1 to 2 full sizes, and its a thick cotton, not the kind of shirt you'd wear in the summer months."
"Amazon Customer","1.0 out of 5 stars","It's fine for a cheap shirt, but there were only three in the package instead of four. Adjust the price point accordingly and I would have gotten something nicer."
"Hi Ya'll","1.0 out of 5 stars","I thought the shirt had pockets since I did a search for pocket t shirts and this was a search result. Very disappointed and returned it."
"C. Mills","1.0 out of 5 stars","Thin fabric rips easily. Several head stitching come on done on first wear."
"Dave Black","1.0 out of 5 stars","They feel like sandpaper and when I washed and dryed them, Medium shrunk to a small. Mostly at the bottom."
"David Yoder","1.0 out of 5 stars","Fine across the shoulders and chest but does not even cover the belly button. Into the rag bin they go. Very disappointed!"
"chimera","1.0 out of 5 stars","Nowhere in the description does it even hint that these are sized for a child, even the size chart is for MEN. This is definitely a child's shirt and the title and description needs to indicate this."
"Raymond Kazee","1.0 out of 5 stars","My husband never got to wear these shirts because when I received them there were holes in all of the shirts"
"Hedda McGigginz","1.0 out of 5 stars","These feel itchy even though I washed them twice and used softer."
"RinCT.","1.0 out of 5 stars","I clearly ordered 4 BLACK t-shirts. I received white. Returning with label."
"lifeatplay","1.0 out of 5 stars","Item we received is not tagless or ComfortSoft material."
"James A.","1.0 out of 5 stars","Do not seem like genuine Hanes Comfortsoft shirts. Delivered in a clear plastic bag. Have tags where other Comfortsoft do not. Just got em, but everything I'm reading says they will shrink a ton. Just wanted genuine Comfortsoft, not these."
"Dhananjay K.","1.0 out of 5 stars","Bad quality"
"Maneesh","1.0 out of 5 stars","Too clingy and small, its definitely a correct fit and seller is misleading potential buyers"
"BabyRawrz","1.0 out of 5 stars","My order was missing a shirt... I got 7 of 8"
"Layce","1.0 out of 5 stars","They shrunk immediately, and now are belly shirts for my husband."
"C. P.","1.0 out of 5 stars","Not wrapped in Hanes packaging. Thick heavy material unlike any Hanes undershirt purchased in the past."
"Ryan McGee","1.0 out of 5 stars","What I got was not tagless, nor was it comfort soft. I bought them from Target before and loved them. Whatever standard black t shirt with a Hanes tag came in the mail sucks and I won't even wear them. They'll be shop rags soon."
"tsaavedr","1.0 out of 5 stars","Shirts shrunk and unevenly across fabric. Not very good quality. Use as undershirt only. Buy one size larger."
